136.03884;-47.09771
136.28679;-72.60269
136.40993;-70.53852
136.49324;5.09234
136.63245;38.45225
136.99907;-43.43262
137.01191;-25.85854
137.21827;51.60473
137.59803;67.13424
137.72888;63.51378
137.74211;-58.96693
137.76834;-44.86791
137.81987;-62.31702
138.30100;-69.71747
138.59081;2.31502
138.90317;-38.56992
138.93779;-37.41313
139.04700;54.02171
139.05043;-57.54144
139.27262;-59.27526
139.71111;36.80290
139.94333;-11.97488
140.12094;-9.55563
140.23679;-62.40463
140.26441;34.39253
140.37333;-25.96542
140.52846;-55.01070
140.80140;-28.83392
141.16366;26.18244
141.82624;-22.34342
141.89688;-8.65868
142.28683;-2.76896
142.31141;-35.95135
142.67547;-40.46689
142.80564;-57.03439
142.88154;63.06180
142.93017;22.96807
142.98663;11.30003
142.99556;-1.18465
143.21802;51.67860
143.55574;36.39761
143.61110;-59.22977
143.62070;69.83015
143.70623;52.05157
143.76605;39.62144
144.20690;-49.35513
144.27230;81.32642
144.61410;4.64941
144.83767;-61.32811
144.96389;-1.14266
145.28799;9.89240
145.32094;-23.59152
145.56113;-23.91621
146.05054;-27.76956
146.31178;-62.50792
146.46293;23.77428
146.77557;-65.07202
147.74872;59.03910
147.86951;-14.84655
147.91953;-46.54764
148.02650;54.06429
148.19149;26.00708
148.55183;-25.93248
148.71765;-19.00927
149.21565;-54.56780
150.05343;8.04428
151.28122;-13.06467
151.83314;16.76267
151.85719;35.24469
151.97633;9.99766
151.98456;-0.37163
152.09358;11.96720
152.23439;-51.81126
152.64749;-12.35384
153.43450;-70.03792
153.68447;-42.12206
154.17252;23.41733
154.27086;-61.33232
154.27470;42.91447
154.90319;-55.02931
154.93463;19.47144
154.99234;19.84186
155.22840;-56.04322
155.58169;-41.65011
155.58251;41.49943
155.74241;-66.90153
156.03275;65.56647
156.09892;-74.03154
156.47861;33.79626
156.52294;-16.83610
156.78815;-31.06780
156.85199;-57.63881
156.96977;-58.73941
156.97122;36.70748
157.58365;-71.99272
157.65735;55.98062
157.75864;-73.22151
157.84265;-53.71599
158.00618;-61.68536
158.20281;9.30659
158.30832;40.42554
158.77328;75.71298
158.86758;-78.60781
158.89714;-57.55764
159.30749;-27.41269
159.32607;-48.22562
159.38853;-13.38445
159.64589;-16.87664
159.68005;31.97622
159.68755;-59.18300
159.82672;-55.60328
160.55893;-64.46645
160.73928;-64.39448
160.88462;-60.56663
161.02890;-63.96110
161.44640;-80.54020
161.69218;-49.42013
161.71352;-64.38350
162.40597;-16.19413
163.32767;34.21557
163.37319;-58.85326
163.49461;43.19002
163.90353;24.74975
164.17915;-37.13746
164.94479;-18.29910
165.03852;-42.22587
165.14016;3.61753
165.18680;6.10150
165.45695;-2.48450
165.45996;56.38234
165.58242;20.17975
165.93265;61.75112
166.25512;7.33612
166.33347;-27.29360
166.63531;-62.42414
167.14748;-58.97504
167.41608;44.49855
167.91453;-22.82561
168.15008;-60.31763
168.52672;20.52403
168.56017;15.42976
168.80101;23.09553
169.16568;-3.65151
169.61981;33.09424
169.78310;38.18572
169.83551;-14.77904
170.25184;-54.49101
170.28437;6.02935
170.70672;43.48274
170.98070;10.52970
171.15252;-10.85938
171.22076;-17.68402
171.98429;2.85629
172.57867;-3.00346
172.85120;69.33112
173.06841;-29.26137
173.25108;-31.85752
173.69047;-54.26413
173.94553;-63.01982
174.17062;-9.80225
174.23721;-0.82385
175.05342;-34.74466
175.22355;-62.09010
176.19066;-18.35061
176.32085;8.25817
176.40236;-66.72884
176.46488;6.52981
176.51306;47.77934
176.62854;-61.17836
176.63436;-40.50133
176.99678;20.21894
177.06037;-66.81487
177.26616;14.57234
177.42120;-63.78849
177.48595;-70.22579
177.67203;1.76538
177.78647;-45.17345
177.96364;-65.20589
178.22734;-33.90813
178.45726;53.69473
179.90705;-78.22182
180.21829;6.61439
180.75708;-63.31294
181.08016;-63.16571
181.30279;8.73285
181.72022;-64.61364
182.02190;-50.66125
182.08977;-50.72241
182.10314;-24.72878
182.53136;-22.61979
182.91313;-52.36842
183.78649;-58.74890
183.85604;57.03260
183.95195;-17.54198
184.08565;23.94542
184.12573;33.06180
184.39432;-67.96067
184.58727;-79.31227
184.60955;-64.00305
184.97663;-0.66675
185.08814;3.31273
185.17955;17.79265
185.34088;-60.40137
185.62633;25.84618
186.00618;51.56223
186.60031;27.26826
186.63245;-51.45061
186.64976;-63.09906
186.73470;28.26862
186.74710;26.82572
187.01005;-50.23060
187.46660;-16.51509
187.79137;-57.11257
188.01869;-16.19587
188.11713;-72.13298
188.37101;69.78821
188.43789;41.35677
188.59681;-23.39662
188.68361;70.02177
188.71299;22.62919
189.29618;-69.13553
189.42637;-48.54129
189.81172;-7.99550
189.96901;-39.98724
190.38002;-48.95989
190.41668;-1.44952
190.47086;10.23584
190.48582;-59.68581
190.64817;-48.81303
191.40798;-60.98116
191.57029;-68.10809
191.59479;-56.48878
191.93050;-59.68873
